code,snapshot_date,Unnamed: 0,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
092040,2026-05-13,1448,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,1653,1,3,0.18,1643,1720,1627,466269,778253048,116793354711,70655387,KSQ
032300,2026-05-13,1449,KR7032300006,한국파마,KOSDAQ,중견기업부,10700,1,180,1.71,10530,10740,10530,13658,145286860,116701700700,10906701,KSQ
039980,2026-05-13,1450,KR7039980008,폴라리스AI,KOSDAQ,중견기업부,8000,2,-430,-5.1,8500,8760,8000,459067,3819274995,116446040000,14555755,KSQ
041590,2026-05-13,1451,KR7041590001,플래스크,KOSDAQ,관리종목(소속부없음),2370,0,0,0.0,0,0,0,0,0,116064014460,48972158,KSQ
265740,2026-05-13,1452,KR7265740001,엔에프씨,KOSDAQ,벤처기업부,6480,2,-450,-6.49,6860,6930,6350,466463,3079354635,115756128000,17863600,KSQ
005870,2026-05-13,1453,KR7005870001,휴니드,KOSPI,,8200,2,-160,-1.91,8230,8360,8060,182752,1488803965,115751323000,14116015,STK
088390,2026-05-13,1454,KR7088390000,이녹스,KOSDAQ,중견기업부,12330,2,-130,-1.04,12300,13150,11420,55112,691237125,115727456520,9385844,KSQ
034590,2026-05-13,1455,KR7034590000,인천도시가스,KOSPI,,26450,2,-50,-0.19,26500,26500,26350,1843,48700900,115712243300,4374754,STK
228670,2026-05-13,1456,KR7228670006,레이,KOSDAQ,벤처기업부,7390,1,260,3.65,7120,7620,6980,184279,1336164115,115579755190,15640021,KSQ
024880,2026-05-13,1457,KR7024880007,케이피에프,KOSDAQ,우량기업부,5730,2,-210,-3.54,5940,5960,5690,231506,1337211180,115532580420,20162754,KSQ
018120,2026-05-13,1458,KR7018120006,진로발효,KOSDAQ,우량기업부,17440,2,-180,-1.02,17750,17750,17390,12629,220702760,115472332800,6621120,KSQ
014160,2026-05-13,1459,KR7014160006,대영포장,KOSPI,,1065,2,-19,-1.75,1087,1109,1065,1095894,1191000131,115440194685,108394549,STK
248170,2026-05-13,1460,KR7248170003,샘표식품,KOSPI,,25250,2,-400,-1.56,25600,25700,25250,14122,358337100,115349221500,4568286,STK
042500,2026-05-13,1461,KR7042500009,링네트,KOSDAQ,우량기업부,5160,2,-120,-2.27,5260,5420,5130,493126,2598085245,115022303040,22291144,KSQ
357230,2026-05-13,1462,KR7357230002,에이치피오,KOSDAQ,우량기업부,2785,1,75,2.77,2735,2865,2735,434811,1222208499,115002330660,41293476,KSQ
007110,2026-05-13,1463,KR7007110000,일신석재,KOSPI,,1483,2,-24,-1.59,1508,1525,1483,450059,672688832,114868152630,77456610,STK
056360,2026-05-13,1464,KR7056360001,코위버,KOSDAQ,벤처기업부,11710,1,600,5.4,11240,12880,11240,1785376,21694518180,114720528000,9796800,KSQ
290720,2026-05-13,1465,KR7290720002,푸드나무,KOSDAQ,중견기업부,3265,2,-5,-0.15,3270,3440,3210,19872,65480125,114673793630,35122142,KSQ
094840,2026-05-13,1466,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,11680,1,80,0.69,11600,11940,11010,33872,392079710,114535353120,9806109,KSQ
007820,2026-05-13,1467,KR7007820004,엠엑스로보틱스,KOSDAQ,중견기업부,5710,2,-40,-0.7,5790,5910,5520,793142,4550337645,114393831660,20033946,KSQ
267850,2026-05-13,1468,KR7267850006,아시아나IDT,KOSPI,,10300,2,-140,-1.34,10400,10470,10200,20973,215815750,114330000000,11100000,STK
002450,2026-05-13,1469,KR7002450005,삼익악기,KOSPI,,1261,1,1,0.08,1266,1268,1210,373419,462964791,114159483815,90530915,STK
251630,2026-05-13,1470,KR7251630000,브이원텍,KOSDAQ,벤처기업부,7150,1,1180,19.77,5900,7360,5800,1572761,10814235270,113991634900,15942886,KSQ
337930,2026-05-13,1471,KR7337930002,젝시믹스,KOSDAQ,우량기업부,3835,2,-135,-3.4,3965,4010,3825,224139,876845778,113809281625,29676475,KSQ
036580,2026-05-13,1472,KR7036580009,팜스코,KOSPI,,3095,2,-40,-1.28,3135,3215,3060,76052,236632710,113672983585,36727943,STK
251120,2026-05-13,1473,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,13050,2,-60,-0.46,12980,13290,12950,24470,319108970,113478885000,8695700,KSQ
048770,2026-05-13,1474,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,7210,4,1660,29.91,5600,7210,5600,8003139,53602532865,113182515110,15697991,KSQ
014790,2026-05-13,1475,KR7014790000,HL D&I,KOSPI,,2985,2,-105,-3.4,3120,3120,2985,92863,281547120,113007923985,37858601,STK
038540,2026-05-13,1476,KR7038540001,상상인,KOSDAQ,중견기업부,2030,2,-25,-1.22,2055,2075,1999,75781,153823258,112316475390,55328313,KSQ
051160,2026-05-13,1477,KR7051160000,지어소프트,KOSDAQ,중견기업부,7240,1,40,0.56,7090,7260,7090,25109,180273345,112034873200,15474430,KSQ
411080,2026-05-13,1478,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,7330,2,-70,-0.95,7510,7720,7300,118504,887510845,111911786540,15267638,KSQ
078140,2026-05-13,1479,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,10090,2,-110,-1.08,10360,10360,10010,21458,217126910,111863582110,11086579,KSQ
063170,2026-05-13,1480,KR7063170005,서울옥션,KOSDAQ,중견기업부,6290,2,-170,-2.63,6390,6490,6180,157243,992181450,111800139430,17774267,KSQ
377480,2026-05-13,1481,KR7377480009,마음AI,KOSDAQ,기술성장기업부,15720,2,-450,-2.78,16160,16200,15420,106117,1680126525,111773523000,7110275,KSQ
019680,2026-05-13,1482,KR7019680008,대교,KOSPI,,1317,1,19,1.46,1298,1336,1268,37497,48691147,111553653450,84702850,STK
054620,2026-05-13,1483,KR7054620000,APS,KOSDAQ,중견기업부,6050,1,20,0.33,5900,6400,5850,191337,1154079890,111285037050,18394221,KSQ
025560,2026-05-13,1484,KR7025560004,미래산업,KOSPI,,21850,4,5040,29.98,16810,21850,16110,336861,7043306665,111234591800,5090828,STK
278650,2026-05-13,1485,KR7278650007,HLB바이오스텝,KOSDAQ,중견기업부,1272,0,0,0.0,0,0,0,0,0,110870043648,87161984,KSQ
228850,2026-05-13,1486,KR7228850004,레이언스,KOSDAQ,우량기업부,6660,1,340,5.38,6160,6770,6160,195430,1289815235,110496153240,16591014,KSQ
100700,2026-05-13,1487,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2520,2,-5,-0.2,2530,2610,2510,173554,443447635,110376000000,43800000,KSQ
277880,2026-05-13,1488,KR7277880001,티에스아이,KOSDAQ,우량기업부,5530,1,50,0.91,5470,5580,5330,135038,736369105,109732962360,19843212,KSQ
011810,2026-05-13,1489,KR7011810009,STX,KOSPI,,3530,0,0,0.0,0,0,0,0,0,109493282310,31017927,STK
066700,2026-05-13,1490,KR7066700006,테라젠이텍스,KOSDAQ,중견기업부,2945,2,-30,-1.01,2975,2995,2920,110035,324898439,109413747320,37152376,KSQ
003310,2026-05-13,1491,KR7003310000,대주산업,KOSDAQ,우량기업부,3085,1,25,0.82,3040,3195,3015,1213896,3784260877,109185399750,35392350,KSQ
389140,2026-05-13,1492,KR7389140005,포바이포,KOSDAQ,벤처기업부,7640,2,-260,-3.29,8000,8050,7600,220915,1716371540,109020775400,14269735,KSQ
059210,2026-05-13,1493,KR7059210005,메타바이오메드,KOSDAQ,우량기업부,4010,2,-115,-2.79,4125,4150,4010,162870,659668905,108957494450,27171445,KSQ
088280,2026-05-13,1494,KR7088280003,쏘닉스,KOSDAQ,기술성장기업부,6290,2,-390,-5.84,6560,6770,6160,742799,4736287230,108857822100,17306490,KSQ
331920,2026-05-13,1495,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,13330,2,-430,-3.13,14000,14800,13010,177343,2417718185,108828092840,8164148,KSQ
058850,2026-05-13,1496,KR7058850009,KTcs,KOSPI,,2625,1,10,0.38,2615,2635,2590,139888,365637111,108686681250,41404450,STK
225530,2026-05-13,1497,KR7225530005,HC보광산업,KOSDAQ,우량기업부,2985,1,40,1.36,2945,3020,2865,143122,426191730,108471100095,36338727,KSQ
074430,2026-05-13,1498,KR7074430000,아미노로직스,KOSDAQ,중견기업부,1234,2,-2,-0.16,1237,1269,1232,229041,285466400,108378325496,87826844,KSQ
463020,2026-05-13,1499,KR7463020008,뉴엔AI,KOSDAQ,기술성장기업부,12180,1,60,0.5,12120,12490,11970,53759,650493790,108148656000,8879200,KSQ
101670,2026-05-13,1500,KR7101670008,하이드로리튬,KOSDAQ,중견기업부,1903,2,-18,-0.94,1920,1936,1872,640870,1221711415,108046986861,56777187,KSQ
099750,2026-05-13,1501,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,7900,1,160,2.07,7740,8050,7720,28420,224248220,107907466700,13659173,KSQ
348350,2026-05-13,1502,KR7348350000,위드텍,KOSDAQ,벤처기업부,10770,2,-180,-1.64,10950,11150,10680,38981,424318650,107469522000,9978600,KSQ
294630,2026-05-13,1503,KR7294630009,서남,KOSDAQ,기술성장기업부,4075,2,-90,-2.16,4280,4285,4070,398475,1652308049,107442749925,26366319,KSQ
096240,2026-05-13,1504,KR7096240007,크레버스,KOSDAQ,우량기업부,9990,2,-10,-0.1,10000,10000,9790,40112,394412780,107274418200,10738180,KSQ
033290,2026-05-13,1505,KR7033290008,로젠,KOSDAQ,우량기업부,1910,1,23,1.22,1881,1937,1850,43539,82287303,107258534910,56156301,KSQ
298540,2026-05-13,1506,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,7400,2,-60,-0.8,7560,7560,7280,20393,149275690,107199256400,14486386,KSQ
205470,2026-05-13,1507,KR7205470008,휴마시스,KOSDAQ,중견기업부,4135,1,220,5.62,4050,4205,3950,372360,1509979520,106993129135,25875001,KSQ
006660,2026-05-13,1508,KR7006660005,삼성공조,KOSPI,,13160,1,190,1.46,12970,13330,12530,121488,1579216095,106942292240,8126314,STK
094940,2026-05-13,1509,KR7094940004,푸른기술,KOSDAQ,벤처기업부,12760,1,1910,17.6,10860,13420,10580,3402633,42642896105,106691285360,8361386,KSQ
032580,2026-05-13,1510,KR7032580003,피델릭스,KOSDAQ,중견기업부,3210,4,740,29.96,2470,3210,2310,11488981,34467721544,106353925440,33132064,KSQ
142280,2026-05-13,1511,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,4880,1,125,2.63,5500,5630,4530,15281138,77451042494,106100598880,21741926,KSQ
023450,2026-05-13,1512,KR7023450000,동남합성,KOSPI,,30300,2,-50,-0.16,30350,30350,29850,3125,93974450,106050000000,3500000,STK
008700,2026-05-13,1513,KR7008700007,아남전자,KOSPI,,1372,1,9,0.66,1340,1427,1340,427053,586707118,105815253040,77124820,STK
063080,2026-05-13,1514,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,16000,1,140,0.88,15600,16670,15600,52043,838275400,105523072000,6595192,KSQ
095270,2026-05-13,1515,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,7340,2,-460,-5.9,7800,7800,7200,381588,2801475680,105493460040,14372406,KSQ
010660,2026-05-13,1516,KR7010660009,화천기계,KOSPI,,4795,2,-40,-0.83,4800,4895,4740,193308,930828796,105490000000,22000000,STK
264900,2026-05-13,1517,KR7264900002,크라운제과,KOSPI,,8420,2,-70,-0.82,8500,8530,8340,11425,95869540,105450817000,12523850,STK
330350,2026-05-13,1518,KR7330350000,위더스제약,KOSDAQ,우량기업부,7980,2,-80,-0.99,8120,8470,7910,84036,673733470,105353069220,13202139,KSQ
017370,2026-05-13,1519,KR7017370008,우신시스템,KOSPI,,5740,1,50,0.88,5700,5830,5630,38141,218651120,105122669960,18314054,STK
452200,2026-05-13,1520,KR7452200009,민테크,KOSDAQ,기술성장기업부,4330,2,-160,-3.56,4490,4490,4260,861929,3721521170,104928024000,24232800,KSQ
004590,2026-05-13,1521,KR7004590006,한국가구,KOSDAQ,중견기업부,6970,1,10,0.14,7200,7500,6880,249514,1777354285,104550000000,15000000,KSQ
053580,2026-05-13,1522,KR7053580007,웹케시,KOSDAQ,우량기업부,8060,2,-180,-2.18,8240,8240,8040,35086,284479760,104412754160,12954436,KSQ
053260,2026-05-13,1523,KR7053260006,금강철강,KOSDAQ,우량기업부,5570,2,-90,-1.59,5550,6030,5550,444413,2548767885,104270400000,18720000,KSQ
0015N0,2026-05-13,1524,KR70015N0000,아로마티카,KOSDAQ,벤처기업부,8200,2,-210,-2.5,8430,8680,8200,170329,1430140360,104263410000,12715050,KSQ
081150,2026-05-13,1525,KR7081150005,티플랙스,KOSDAQ,중견기업부,4295,1,45,1.06,4180,4665,4050,7035511,30879794515,104232786590,24268402,KSQ
008260,2026-05-13,1526,KR7008260002,NI스틸,KOSPI,,3640,2,-40,-1.09,3745,3745,3625,148598,544027769,104104425880,28600117,STK
040910,2026-05-13,1527,KR7040910002,아이씨디,KOSDAQ,중견기업부,5600,2,-30,-0.53,5600,5710,5490,71342,400623925,104015940000,18574275,KSQ
37550L,2026-05-13,1528,KR737550K029,DL이앤씨2우(전환),KOSPI,,49000,2,-2300,-4.48,51200,51200,48950,19516,963756500,103485599000,2111951,STK
019550,2026-05-13,1529,KR7019550003,SBI인베스트먼트,KOSDAQ,중견기업부,638,0,0,0.0,0,0,0,0,0,103398474850,162066575,KSQ
005740,2026-05-13,1530,KR7005740006,크라운해태홀딩스,KOSPI,,6960,1,40,0.58,6960,7000,6820,16616,114987380,103337535120,14847347,STK
067170,2026-05-13,1531,KR7067170001,오텍,KOSDAQ,중견기업부,4250,1,330,8.42,3730,4327,3695,2933514,11959147278,103291201000,24303812,KSQ
001275,2026-05-13,1532,KR7001271006,부국증권우,KOSPI,,34400,2,-200,-0.58,34550,34600,34400,15552,537565800,103200000000,3000000,STK
006840,2026-05-13,1533,KR7006840003,AK홀딩스,KOSPI,,7790,1,100,1.3,7690,7790,7600,11647,89798620,103198500190,13247561,STK
036420,2026-05-13,1534,KR7036420008,콘텐트리중앙,KOSPI,,5350,1,80,1.52,5250,5490,5200,57030,299225160,103053347800,19262308,STK
205500,2026-05-13,1535,KR7205500002,넥써쓰,KOSDAQ,중견기업부,1606,1,7,0.44,1630,1630,1552,81109,128799014,102964030994,64112099,KSQ
489460,2026-05-13,1536,KR7489460006,바이오비쥬,KOSDAQ,벤처기업부,6840,2,-130,-1.87,7100,7100,6640,56077,384865565,102903901200,15044430,KSQ
084650,2026-05-13,1537,KR7084650001,랩지노믹스,KOSDAQ,중견기업부,1385,2,-30,-2.12,1470,1528,1370,10734733,15510323562,102822386150,74239990,KSQ
039340,2026-05-13,1539,KR7039340005,한국경제TV,KOSDAQ,우량기업부,4655,1,65,1.42,4590,4655,4560,7198,33295300,102410000000,22000000,KSQ
001540,2026-05-13,1540,KR7001540004,안국약품,KOSDAQ,우량기업부,7850,2,-150,-1.88,8000,8000,7660,36727,286751110,102382997000,13042420,KSQ
217190,2026-05-13,1541,KR7217190008,제너셈,KOSDAQ,벤처기업부,7770,1,10,0.13,7760,7930,7120,132434,1010592765,102204722970,13153761,KSQ
063160,2026-05-13,1542,KR7063160006,종근당바이오,KOSPI,,18620,2,-180,-0.96,18900,18930,18600,13846,258989760,102148612440,5485962,STK
064800,2026-05-13,1543,KR7064800006,포니링크,KOSDAQ,중견기업부,799,0,0,0.0,0,0,0,0,0,102118031102,127807298,KSQ
009300,2026-05-13,1544,KR7009300005,삼아제약,KOSDAQ,우량기업부,16020,1,20,0.13,16020,16050,15870,3680,58653090,102047400000,6370000,KSQ
382480,2026-05-13,1545,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2590,1,25,0.97,2570,2695,2525,343642,888807965,101934992600,39357140,KSQ
024740,2026-05-13,1546,KR7024740003,한일단조,KOSDAQ,우량기업부,3090,2,-105,-3.29,3155,3310,3050,445129,1396060438,101651881410,32897049,KSQ
002200,2026-05-13,1547,KR7002200004,한국수출포장,KOSPI,,2675,2,-15,-0.56,2715,2715,2640,71807,191127022,101650000000,38000000,STK
448710,2026-05-13,1548,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,19230,2,-260,-1.33,19090,19830,19080,53867,1045865730,101636165160,5285292,KSQ
212710,2026-05-13,1549,KR7212710008,아이에스티이,KOSDAQ,기술성장기업부,10550,1,380,3.74,10160,11160,9620,383825,4102057440,101522417900,9622978,KSQ
352090,2026-05-13,1550,KR7352090005,스톰테크,KOSDAQ,우량기업부,3775,2,-190,-4.79,3930,3950,3775,86557,334365563,101445567450,26872998,KSQ
036630,2026-05-13,1551,KR7036630002,세종텔레콤,KOSDAQ,우량기업부,10140,2,-150,-1.46,10380,10380,9780,13986,141458660,101400000000,10000000,KSQ
011370,2026-05-13,1552,KR7011370004,서한,KOSDAQ,우량기업부,1003,2,-16,-1.57,1019,1019,993,326290,328211332,101197549595,100894865,KSQ
048530,2026-05-13,1553,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,3275,1,20,0.61,3260,3485,3230,185749,609982135,101170507450,30891758,KSQ
026150,2026-05-13,1554,KR7026150003,특수건설,KOSDAQ,중견기업부,5760,2,-100,-1.71,5860,5950,5760,78210,458831995,101066866560,17546331,KSQ
265560,2026-05-13,1555,KR7265560003,영화테크,KOSDAQ,우량기업부,9450,2,-170,-1.77,9450,9620,9330,42587,401922760,101022201000,10690180,KSQ
238090,2026-05-13,1556,KR7238090005,앤디포스,KOSDAQ,벤처기업부,3310,2,-140,-4.06,3410,3485,3300,68699,230255525,100923356400,30490440,KSQ
119650,2026-05-13,1557,KR7119650000,KC코트렐,KOSPI,,918,0,0,0.0,0,0,0,0,0,100782913662,109785309,STK
419050,2026-05-13,1558,KR7419050000,삼기에너지솔루션즈,KOSDAQ,중견기업부,1755,1,27,1.56,1735,1912,1685,2023355,3643457725,100379401200,57196240,KSQ
208370,2026-05-13,1559,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,3895,2,-20,-0.51,3920,3980,3850,110220,430011194,100259496780,25740564,KSQ
030960,2026-05-13,1560,KR7030960009,양지사,KOSDAQ,중견기업부,6270,2,-90,-1.42,6360,6410,6190,31285,195595255,100194600000,15980000,KSQ
081180,2026-05-13,1561,KR7081180002,쎄크,KOSDAQ,기술성장기업부,11350,2,-650,-5.42,12000,12500,11000,415355,4826677830,100169822250,8825535,KSQ
303810,2026-05-13,1562,KR7303810006,동국생명과학,KOSDAQ,중견기업부,3130,2,-50,-1.57,3160,3170,3100,85859,267849271,100110358200,31984140,KSQ
079980,2026-05-13,1563,KR7079980009,휴비스,KOSPI,,2900,2,-45,-1.53,2990,3015,2880,210069,615791320,100050000000,34500000,STK
003580,2026-05-13,1564,KR7003580008,HLB글로벌,KOSPI,,1974,2,-23,-1.15,2025,2055,1972,163394,325489313,100009758870,50663505,STK
091440,2026-05-13,1565,KR7091440008,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),3070,1,20,0.66,3095,3195,2980,280104,866010961,99686095870,32471041,KSQ
362320,2026-05-13,1566,KR7362320004,청담글로벌,KOSDAQ,중견기업부,4710,2,-25,-0.53,4750,4900,4665,68577,324955012,99622575900,21151290,KSQ
002700,2026-05-13,1567,KR7002700003,신일전자,KOSPI,,1422,1,56,4.1,1370,1440,1367,1082941,1528765486,99607574862,70047521,STK
246720,2026-05-13,1568,KR7246720007,아스타,KOSDAQ,관리종목(소속부없음),6070,0,0,0.0,0,0,0,0,0,99434491000,16381300,KSQ
035610,2026-05-13,1569,KR7035610005,솔본,KOSDAQ,투자주의환기종목(소속부없음),3635,1,95,2.68,3545,3695,3530,54046,196457085,99402699095,27345997,KSQ
418470,2026-05-13,1570,KR7418470001,KT밀리의서재,KOSDAQ,우량기업부,11590,2,-800,-6.46,12390,12390,11570,254102,2981363305,99277494510,8565789,KSQ
463480,2026-05-13,1571,KR7463480004,모티브링크,KOSDAQ,중견기업부,8010,1,80,1.01,7950,8390,7720,149676,1222695455,99246767580,12390358,KSQ
066430,2026-05-13,1572,KR7066430000,아이로보틱스,KOSDAQ,중견기업부,2530,2,-120,-4.53,2830,3095,2485,5696863,15962673085,99058294280,39153476,KSQ
078935,2026-05-13,1573,KR7078931003,GS우,KOSPI,,55500,2,-400,-0.72,55800,55900,55100,12709,703299600,99057843000,1784826,STK
000230,2026-05-13,1574,KR7000230003,일동홀딩스,KOSPI,,8570,2,-20,-0.23,9290,9290,8470,63442,555473705,98901228000,11540400,STK
041930,2026-05-13,1575,KR7041930009,SY동아,KOSDAQ,우량기업부,6500,1,70,1.09,6430,6650,6350,38273,249372590,98800000000,15200000,KSQ
299660,2026-05-13,1576,KR7299660001,셀리드,KOSDAQ,기술성장기업부,3345,2,-15,-0.45,3525,3805,3245,1747624,6024329589,98687458065,29502977,KSQ
032560,2026-05-13,1577,KR7032560005,황금에스티,KOSPI,,5800,2,-140,-2.36,5930,5950,5800,47708,279017850,98600000000,17000000,STK
014970,2026-05-13,1578,KR7014970008,삼륭물산,KOSDAQ,중견기업부,6650,1,50,0.76,6560,6750,6560,40986,270940890,98586250000,14825000,KSQ
439580,2026-05-13,1579,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,2905,2,-10,-0.34,3010,3010,2875,147391,431018949,98324219035,33846547,KSQ
950190,2026-05-13,1580,KR8344390008,고스트스튜디오,KOSDAQ,외국기업(소속부없음),7550,1,10,0.13,7530,7710,7400,27118,202241430,98278795450,13017059,KSQ
011000,2026-05-13,1581,KR7011000007,진원생명과학,KOSPI,,1081,2,-69,-6.0,1211,1266,1053,8546012,9807114036,98244422467,90882907,STK
031820,2026-05-13,1582,KR7031820004,아이티센씨티에스,KOSPI,,8110,2,-470,-5.48,8580,8930,8030,200903,1653451990,98172734060,12105146,STK
475430,2026-05-13,1583,KR7475430005,키스트론,KOSDAQ,중견기업부,5480,1,80,1.48,5400,5650,5200,566690,3109593535,97807642800,17848110,KSQ
201490,2026-05-13,1584,KR7201490000,미투온,KOSDAQ,중견기업부,3000,1,60,2.04,2945,3050,2900,367002,1092876965,97781430000,32593810,KSQ
048550,2026-05-13,1585,KR7048550008,SM C&C,KOSDAQ,중견기업부,1009,1,5,0.5,990,1036,990,258830,259382180,97585051580,96714620,KSQ
058860,2026-05-13,1586,KR7058860008,KTis,KOSPI,,2800,2,-20,-0.71,2835,2870,2790,191572,538790895,97445600000,34802000,STK
170030,2026-05-13,1587,KR7170030001,현대공업,KOSDAQ,우량기업부,6350,1,370,6.19,5960,6950,5940,5095539,33562947495,97409000000,15340000,KSQ
066790,2026-05-13,1588,KR7066790007,씨씨에스,KOSDAQ,관리종목(소속부없음),1493,0,0,0.0,0,0,0,0,0,97271994227,65152039,KSQ
388870,2026-05-13,1589,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,7510,2,-130,-1.7,7510,7940,7360,99905,762008035,97223949320,12945932,KSQ
